type,code,name,info,type2,flag,pos,uk1,weapontype,uk2,sex,school,attack,skill,uk3,uk4,beitemslot
20008,glorb_A0008,バトルクロー,古代、主に大規模な戦闘で使われたという伝説があるグローブ。現在はモンスター退治用に改造されているが、その異様な迫力は健在,3,4,8,1,2,4,0,0,303,40010,0,0,0
20010,glorb_A0010,ブレードハンド,グローブというよりはブレードに近い武器。両腕に装着すると、まるで二刀流で戦っている気分。速攻戦に適している,3,4,8,1,2,5,0,0,303,40012,0,0,0
20016,glorb_A0016,イーグルクロー,鷹のカギ爪に似せて作られたグローブ。打撃よりも、引き裂くような攻撃向きにデザインされている,3,4,8,1,2,5,0,0,303,40023,0,0,0
20011,glorb_A0011,バイティングギア,怪獣が口を開けているようなデザインのグローブ。手先に生えた鋭い角が、この武器の威力を物語っている,3,4,8,1,2,5,0,0,303,40013,0,0,0
20022,glorb_A0022,ライアットギア,怒りや悲しみなどの「負の感情」を力に変えるというグローブ。戦った後はさわやかな気持ちになれるらしい,3,4,8,1,2,5,0,0,304,40031,0,0,0
20006,glorb_A0006,マキシマガントレット,かなり重いグローブで、攻撃の動きは遅くなるが威力は大きい,3,4,8,1,2,6,0,0,304,0,0,0,0
20017,glorb_A0017,風飛音散,山をも崩すという伝説のグローブ。ばか正直で頼もしいその外見が、うわさに信憑性を与えている,3,4,8,1,2,6,0,0,304,0,0,0,0
20018,glorb_A0018,アルティメットギア,言葉とおり究極のグローブ。グローブ自らが自分の使い手を決めるという,3,4,8,1,2,6,0,0,304,0,0,0,0
30003,mura_A0003,トランパワー,四方がぼろぼろに壊れているトランペットのイメージ,4,4,1,2,3,0,0,0,0,0,0,0,0
30013,mura_A0013,スクラッチミキサー,最初に聞くと背中に怖気が走るが、聞き続けるといつのまにかハマってしまう,0,4,0,0,0,0,0,0,0,0,0,0,0
30014,mura_A0014,MCマクスター,"伝説の MC、MCマクスターが使ったミューラの普及型。MCマクスターへの郷愁にひたることが出来て、世間では爆発的な反応が見られる",0,4,0,0,0,0,0,0,0,0,0,0,0
30015,mura_A0015,ジグザグタップ,このミューラ一つで様々な音色を出せるため、前衛芸術を志す生徒たちが好んで使う,0,4,0,0,0,0,0,0,0,0,0,0,0
30016,mura_A0016,マグネディオ,アンテナがあちこちに生えたこのミューラを着けた生徒たちに囲まれていると、いつの間にか別の惑星に迷い込んだ気がしてくる。独特の形と同じく、使い方も独特だ,0,4,0,0,0,0,0,0,0,0,0,0,0
30018,mura_A0018,メタルバロック,ダンスや音楽よりも、戦いに使われるようにデザインされたミューラ。ぴかぴか輝くこの金属製ミューラを見ていると、誰もが恐れを抱く,0,4,0,0,0,0,0,0,0,0,0,0,0
39001,mura_A0011,バスクラリネット,低音域が得意なクラリネット。4年生以上しか装備できない。<br>2006年5月11日(木)定期メンテナンス時に消滅する。,4,4,1,2,3,4,0,0,501,60013,0,0,0
39002,mura_A0002,ジャーマンボンゴ,シャーマンボンゴのあからさまな偽物だが、1年生でも装備可能なため、偽物なりに意外と役に立つ。<br>2006年5月11日(木)定期メンテナンス時に消滅する。,4,4,1,2,3,1,0,0,505,60002,0,0,0
39003,mura_A0004,"The DJ βedit",低学年でも使えるようにと開発された入門用アフロヅラ。ターンテーブル以外にも、最新4chミキサーなどを搭載。1年生でも装備可能。<br>2006年5月11日(木)定期メンテナンス時に消滅する。,4,4,1,2,3,1,0,0,505,60006,0,0,0
39004,mura_A0005,フラッヒィ,どう聞いても空気が抜けているような劣化フラッフィ。2年生以上が装備できるよう調整されている。<br>2006年5月11日(木)定期メンテナンス時に消滅する。,4,4,1,2,3,2,0,0,501,60029,0,0,0
39005,mura_A0019,お試しマフラー,タムタムマフラーの試供品で、3年生以上で装備可能。<br>2006年5月11日(木)定期メンテナンス時に消滅する。,4,4,1,2,3,3,0,0,505,60014,0,0,0
39006,mura_A0009,イベントピアニオ,鍵盤のように見え、押すと実際に音が出るミューラ。古くからあるが未だ孫????????があり、学者たちの関心を集めている,4,5,1,2,3,4,0,0,501,60011,0,0,0
39007,mura_A1006,"?? ? ?? YT","???? ???? ??? ??? ?? ???? ???? ??? ??. ??? ??? ?? ?? ??? ??? ???? ??.<br>??? ???? 1?? ?? ????? ??.",4,4,1,2,3,1,0,0,501,60030,0,0,0
39008,mura_A1001,"??? YT","?? ?? ??? ??.<br>??? ???? 1?? ?? ????? ??.",4,4,1,2,3,1,0,0,501,60001,0,0,0
39009,mura_A0011,クラリネット,薄茶色のクラリネットの軽快な音色を聞くと、自然に楽しくなってくる。シンバリンとともに合奏によく使われるミューラ,4,4,1,2,3,1,0,0,501,60013,0,0,0
39010,mura_A0004,"The DJ",ターンテーブルのついた、巨大な虹色のアフロヅラ,4,4,1,2,3,2,0,0,505,60006,0,0,0
39011,mura_A0022,タブカイ,骸骨の形をしたイヤリング,4,4,1,2,3,3,0,0,505,60028,0,0,0
39012,mura_A1006,パンフルート・ソプラノ,使い方が簡単で、軽いため、多くの人々に愛用されているパンフルートの一種。高い音が出るようにチューンされている,4,4,1,2,3,1,0,0,501,60030,0,0,0
39013,mura_A1001,クラシックドローン,初期のドローン。時代と共に改良が加えられた現在のドローンとはまた違った趣がある、歴史を感じさせる一品,4,4,1,2,3,1,0,0,501,60001,0,0,0
39014,mura_A1007,クラッシュシンバリン,シンバリン奏者からは「打楽器の王者」と呼ばれているミューラ。あまりにやかましいので、コンサートホール以外での使用は制限されているらしい,4,4,1,2,3,2,0,0,501,60009,0,0,0
39015,mura_A1002,ミスティックボンゴ,先祖代々受け継がれる、由緒正しい特別製のシャーマンボンゴ。門外不出の秘祭の時にだけ使われるもので、民俗学的価値が高い,4,4,1,2,3,2,0,0,505,60002,0,0,0
39016,mura_A1008,アマティバイオリーノ,一流の職人が製作した一流のバイオリーノ。現在出回っているバイオリーノはこれを元に作られたとも言われている,4,4,1,2,3,3,0,0,501,60032,0,0,0
39017,mura_A1005,アルトフラッフィ,美しい低音を奏でる、金色のフラッフィ。フラッフィとの二重奏をしていると、森の動物達が集まってきて聞き惚れるという,4,4,1,2,3,3,0,0,501,60029,0,0,0
39018,mura_A1001,クラシックドローン・WAM,音楽室に潜む某作曲家の楽器。使い手にはその作曲家の力が宿り、記憶力が良くなるという。テストの時に非常に役に立つかも？(2006年8月17日に交換不可能になり、8月24日に消滅します),4,5,1,2,3,2,0,0,501,60001,0,0,0
39019,mura_A1007,クライシンバリン,妖怪「子泣き爺」の鳴き声と同等の音量を放つシンバリン。赤子と同然に優しく扱うのがコツ。子泣き爺が泣くと、地震が起こるといわれている。(2006年8月17日に交換不可能になり、8月24日に消滅します),4,5,1,2,3,5,0,0,501,60009,0,0,0
39020,mura_A1022,がしゃどくろ,妖怪「がしゃどくろ」が宿っているミューラ。夜な夜な音をたててうるさい。がしゃどくろは、死者たちの怨念が妖怪化したものといわれている。(2006年8月17日に交換不可能になり、8月24日に消滅します),4,5,1,2,3,4,0,0,505,60028,0,0,0
39021,mura_A0009,ピアニオ・LVB,音楽室に潜む某作曲家の楽器。夜になると勝手にピアニオの鍵盤を叩き作曲や演奏を始める。その結果不幸な目にあったとしても「運命」として受け入れよう。(2006年8月17日に交換不可能になり、8月24日に消滅します),4,5,1,2,3,1,0,0,501,60011,0,0,0
39022,mura_A0020,追儺・神便鬼毒酒,妖怪「酒天童子」を打ち倒す鍵となった強力な神酒。鬼には毒に、人間には薬になる酒。酔えば酔うほど強くなるとしても、お酒は20歳になってから！(2006年8月17日に交換不可能になり、8月24日に消滅します),4,5,1,2,3,3,0,0,506,60015,0,0,0
30006,mura_A0006,パンフルート,使い方が簡単で、軽いため、多くの人々が愛用するミューラ。リコリング専用音楽大会もたまに開かれたりする,4,4,1,2,3,1,0,0,501,60030,0,0,0
31006,mura_A1006,パンフルート・ソプラノ,使い方が簡単で、軽いため、多くの人々に愛用されているパンフルートの一種。高い音が出るようにチューンされている,4,4,1,2,3,1,0,0,501,60030,0,0,0
30001,mura_A0001,ドローン,金管楽器の形をしたミューラ,4,4,1,2,3,1,0,0,501,60001,0,0,0
31001,mura_A1001,クラシックドローン,初期のドローン。時代と共に改良が加えられた現在のドローンとはまた違った趣がある、歴史を感じさせる一品,4,4,1,2,3,1,0,0,501,60001,0,0,0
30011,mura_A0011,クラリネット,薄茶色のクラリネットの軽快な音色を聞くと、自然に楽しくなってくる。シンバリンとともに合奏によく使われるミューラ,4,4,1,2,3,1,0,0,501,60013,0,0,0
31011,mura_A1011,クリスタルクラリネット,埋め込まれた水晶の分子構造が音を増幅し、より澄んだ音が出るように改良されたクラリネット,4,4,1,2,3,1,0,0,501,60013,0,0,0
30007,mura_A0007,シンバリン,非常にうるさい音を出すミューラ。しかし他のミューラと一緒に使うと美しい音色となる。合奏をする時によく使われる,4,4,1,2,3,2,0,0,501,60009,0,0,0
31007,mura_A1007,クラッシュシンバリン,シンバリン奏者からは「打楽器の王者」と呼ばれているミューラ。あまりにやかましいので、コンサートホール以外での使用は制限されているらしい,4,4,1,2,3,2,0,0,501,60009,0,0,0
30002,mura_A0002,シャーマンボンゴ,外側が大きくなった形で、尖った羽毛が突き出ている,4,4,1,2,3,2,0,0,505,60002,0,0,0
31002,mura_A1002,ミスティックボンゴ,先祖代々受け継がれる、由緒正しい特別製のシャーマンボンゴ。門外不出の秘祭の時にだけ使われるもので、民俗学的価値が高い,4,4,1,2,3,2,0,0,505,60002,0,0,0
30004,mura_A0004,"The DJ",ターンテーブルのついた、巨大な虹色のアフロヅラ,4,4,1,2,3,2,0,0,505,60006,0,0,0
31004,mura_A1004,"The DJ SNF",土曜日の夜に最も光り輝くと言われる、巨大な縞模様のアフロヅラ,4,4,1,2,3,2,0,0,505,60006,0,0,0
30008,mura_A0008,バイオリーノ,静かな単音から激情的な和音まで奏でられるミューラ。さまざまな音を同時に出せるので、低学年用だが使い方は難しい。スキルを使用すると、自分を中心に一定範囲内の仲間を回復する,4,4,1,2,3,3,0,0,501,60032,0,0,0
31008,mura_A1008,アマティバイオリーノ,一流の職人が製作した一流のバイオリーノ。現在出回っているバイオリーノはこれを元に作られたとも言われている,4,4,1,2,3,3,0,0,501,60032,0,0,0
30005,mura_A0005,フラッフィ,銀色がかった色で長く伸びた形のミューラ。その音があまりにも美しいため、周りの人々も仕事の手を止めて音楽に聞き惚れると言う,4,4,1,2,3,3,0,0,501,60029,0,0,0
31005,mura_A1005,アルトフラッフィ,美しい低音を奏でる、金色のフラッフィ。フラッフィとの二重奏をしていると、森の動物達が集まってきて聞き惚れるという,4,4,1,2,3,3,0,0,501,60029,0,0,0
30022,mura_A0022,タブカイ,骸骨の形をしたイヤリング,4,4,1,2,3,3,0,0,505,60028,0,0,0
31022,mura_A1022,エスニックタブカイ,中南米の古代遺跡で発見されたというタブカイ。当時の技術力では作成は不可能と思われ、考古学会で物議を醸している,4,4,1,2,3,3,0,0,505,60028,0,0,0
30019,mura_A0019,タムタムマフラー,寒い時にぴったりのこのミューラは、冬にはファッション用アイテムとしてもよく使われる,4,4,1,2,3,4,0,0,505,60014,0,0,0
31019,mura_A1019,トムトムマフラー,今年の冬はこれで決まり！　最新ファッションで差を付けよう！,4,4,1,2,3,4,0,0,505,60014,0,0,0
30017,mura_A0017,エンジェリックボイス,空へと帰った天使が地上に残して行ったといわれる、翼の形をしたミューラ。高学年用,4,4,1,2,3,4,0,0,501,60024,0,0,0
